stars,user_id,business_id,name,name,stars,review_count,latitude,longitude
5,k6AIp3UhjeTErmR2NZUFYQ,6Bmq3b91hqTwMFn5cpPWzQ,Fiona,Wonton Time,4,27,43.8271,-79.3045
4,zWWcik1fRPZviBCQLC26FQ,6Bmq3b91hqTwMFn5cpPWzQ,David,Wonton Time,4,27,43.8271,-79.3045
5,f1-ADSATZKZRdKznOcIpOQ,6Bmq3b91hqTwMFn5cpPWzQ,Joan,Wonton Time,4,27,43.8271,-79.3045
5,_YmAo90SkWQMvG0d_QC02g,6Bmq3b91hqTwMFn5cpPWzQ,Donna,Wonton Time,4,27,43.8271,-79.3045
5,CpTcmQAdYuYo9Y5Ck18dow,6Bmq3b91hqTwMFn5cpPWzQ,Ken,Wonton Time,4,27,43.8271,-79.3045
5,fAIza3zQHUsdUZMnqsJZ3A,6Bmq3b91hqTwMFn5cpPWzQ,Tommy,Wonton Time,4,27,43.8271,-79.3045
5,qwUyKI1budkV59CeTYZmXA,6Bmq3b91hqTwMFn5cpPWzQ,Bei,Wonton Time,4,27,43.8271,-79.3045
4,Bc1qFYt10ZKnzvaX9XSMrQ,6Bmq3b91hqTwMFn5cpPWzQ,David,Wonton Time,4,27,43.8271,-79.3045
4,-co2cX52LKOlvxAoG9SbMQ,ST0hjnNVHHwGohN2514HIw,Kat,Kagoshima Japanese Cuisine,4.5,3,43.8604,-79.3032
4,NtD-rHQYR0Ke2uMGArABoA,ST0hjnNVHHwGohN2514HIw,Teresa,Kagoshima Japanese Cuisine,4.5,3,43.8604,-79.3032
5,qy1fbbNCfEWir-UmIC8stg,ST0hjnNVHHwGohN2514HIw,kob,Kagoshima Japanese Cuisine,4.5,3,43.8604,-79.3032
5,pQZwtvc_owssWtxDf53HaA,i5KUubey8dD1M8hj6Srj_g,Jessica,Yung Kee BBQ,4,5,43.8285,-79.306
4,d3EqggaHzuON2t7k1Z30Fg,i5KUubey8dD1M8hj6Srj_g,Eric,Yung Kee BBQ,4,5,43.8285,-79.306
5,EiP1OFgs-XGcKZux0OKWIA,i5KUubey8dD1M8hj6Srj_g,Allison,Yung Kee BBQ,4,5,43.8285,-79.306
5,3MGc0GGo_v_ap6Yn3Kjw6Q,i5KUubey8dD1M8hj6Srj_g,kyle,Yung Kee BBQ,4,5,43.8285,-79.306
4,jG7130OQWiftvHhtyabsog,Cs8BaiKkyNU6mzxq9nTsmg,Jason,Congee Queen,4,150,43.8685,-79.2824
4,zFGpxwJewI6OjC2u9EnZ-g,Cs8BaiKkyNU6mzxq9nTsmg,Dina,Congee Queen,4,150,43.8685,-79.2824
4,HA4KqFmrY7gzBXzAhmS2bg,Cs8BaiKkyNU6mzxq9nTsmg,Mat,Congee Queen,4,150,43.8685,-79.2824
5,ehzvSXsijzgxsYHvXeaS-Q,Cs8BaiKkyNU6mzxq9nTsmg,Judy,Congee Queen,4,150,43.8685,-79.2824
4,uam4xJUo4UzHEgqQG4xZzg,Cs8BaiKkyNU6mzxq9nTsmg,Liz,Congee Queen,4,150,43.8685,-79.2824
4,RJXZIwYFPI2IGUCthCkcNg,Cs8BaiKkyNU6mzxq9nTsmg,Rebecca,Congee Queen,4,150,43.8685,-79.2824
4,d0AIiREr9DQmVTRbfYhLfQ,Cs8BaiKkyNU6mzxq9nTsmg,Anju,Congee Queen,4,150,43.8685,-79.2824
4,AKB3b2GEbt9vgCeRYKMlNQ,Cs8BaiKkyNU6mzxq9nTsmg,Edgar,Congee Queen,4,150,43.8685,-79.2824
4,LB5ViGU59ww2XRCx803t0w,Cs8BaiKkyNU6mzxq9nTsmg,Shahin,Congee Queen,4,150,43.8685,-79.2824
4,1aNGMn-dmsN2UFWgnIgeaQ,Cs8BaiKkyNU6mzxq9nTsmg,Liloo,Congee Queen,4,150,43.8685,-79.2824
4,BqAMAM9wkjUyOJzqYOHg5g,Cs8BaiKkyNU6mzxq9nTsmg,Daphne,Congee Queen,4,150,43.8685,-79.2824
4,pMefTWo6gMdx8WhYSA2u3w,Cs8BaiKkyNU6mzxq9nTsmg,Bernie,Congee Queen,4,150,43.8685,-79.2824
4,UO9f3G1IQQQAoy8veeYg0w,Cs8BaiKkyNU6mzxq9nTsmg,L,Congee Queen,4,150,43.8685,-79.2824
5,DdDGvM9IsVWgUvJKZj6_Vw,Cs8BaiKkyNU6mzxq9nTsmg,Victor,Congee Queen,4,150,43.8685,-79.2824
4,nl8gWLDo6U6MjqzbBmE_9A,Cs8BaiKkyNU6mzxq9nTsmg,Vivian,Congee Queen,4,150,43.8685,-79.2824
4,y05H_1uQhO4frLTJ5_tGCQ,Cs8BaiKkyNU6mzxq9nTsmg,Katelyn,Congee Queen,4,150,43.8685,-79.2824
5,0F19MBGBjnRi9kQbwrZrzg,Cs8BaiKkyNU6mzxq9nTsmg,Sushan,Congee Queen,4,150,43.8685,-79.2824
5,uTu74kG-S_54TpMNtBC04w,Cs8BaiKkyNU6mzxq9nTsmg,Tanveer,Congee Queen,4,150,43.8685,-79.2824
4,QZzYd0ax8CvKHU1RGQCnUw,Cs8BaiKkyNU6mzxq9nTsmg,Lisa,Congee Queen,4,150,43.8685,-79.2824
4,8FLx3I_TfZDoWUY5TdD7Fw,Cs8BaiKkyNU6mzxq9nTsmg,Alice,Congee Queen,4,150,43.8685,-79.2824
4,9RMhYy5rL1WHwCOCmu6pVQ,Cs8BaiKkyNU6mzxq9nTsmg,Anni,Congee Queen,4,150,43.8685,-79.2824
4,_Tg5Hg94WYkfvvga9wf2Rw,Cs8BaiKkyNU6mzxq9nTsmg,Dynafrom,Congee Queen,4,150,43.8685,-79.2824
4,zsna_iioQVRKVNn3NLUjMA,Cs8BaiKkyNU6mzxq9nTsmg,Eddie,Congee Queen,4,150,43.8685,-79.2824
4,rdnUP1hG9ubb3rty_69FUg,Cs8BaiKkyNU6mzxq9nTsmg,Jordan,Congee Queen,4,150,43.8685,-79.2824
4,8IHKoDdowAkISIKzypvObA,Cs8BaiKkyNU6mzxq9nTsmg,Rob,Congee Queen,4,150,43.8685,-79.2824
4,XfU4pwkSXDO9t4jbVjBdiA,Cs8BaiKkyNU6mzxq9nTsmg,Alisha,Congee Queen,4,150,43.8685,-79.2824
4,YvzoOqfBProz9SveFwJYOw,Cs8BaiKkyNU6mzxq9nTsmg,Wei,Congee Queen,4,150,43.8685,-79.2824
4,Q_3agUULsYjka-RYFHK4PQ,Cs8BaiKkyNU6mzxq9nTsmg,D,Congee Queen,4,150,43.8685,-79.2824
4,dPMW6SSqDIGp-8FkbO2_0A,Cs8BaiKkyNU6mzxq9nTsmg,Jason,Congee Queen,4,150,43.8685,-79.2824
4,7hAhYoMPjHnxKCz6MQ95Bg,Cs8BaiKkyNU6mzxq9nTsmg,Jannies,Congee Queen,4,150,43.8685,-79.2824
5,IxSEFw5AlHqNCbueWkRxKQ,Cs8BaiKkyNU6mzxq9nTsmg,A,Congee Queen,4,150,43.8685,-79.2824
4,wLBpdIcqoSc-siZ1GqIvsg,Cs8BaiKkyNU6mzxq9nTsmg,Mohsin,Congee Queen,4,150,43.8685,-79.2824
4,NiajCLy0FdcEH6zpS4ymHw,Cs8BaiKkyNU6mzxq9nTsmg,Mark,Congee Queen,4,150,43.8685,-79.2824
4,zpmh6ggFBOqnsIp71YFC3w,Cs8BaiKkyNU6mzxq9nTsmg,Tony,Congee Queen,4,150,43.8685,-79.2824
4,tU94-C1zpBsfGFvpsJJr2w,Cs8BaiKkyNU6mzxq9nTsmg,Eric,Congee Queen,4,150,43.8685,-79.2824
4,Ib3dKdpQSRzhmjLUcwT53Q,Cs8BaiKkyNU6mzxq9nTsmg,SamSa,Congee Queen,4,150,43.8685,-79.2824
4,HPtjvIrhzAUkKsiVkeT4MA,Cs8BaiKkyNU6mzxq9nTsmg,Veronica,Congee Queen,4,150,43.8685,-79.2824
5,2Iq2T8aJeF7eD7KfBL-CqA,Cs8BaiKkyNU6mzxq9nTsmg,Hungry,Congee Queen,4,150,43.8685,-79.2824
5,f5hMVucxJLAIz_tVjSbTjA,Cs8BaiKkyNU6mzxq9nTsmg,John,Congee Queen,4,150,43.8685,-79.2824
4,mwi6OSsC4fdTc7E-LHc0SQ,Cs8BaiKkyNU6mzxq9nTsmg,Carmen,Congee Queen,4,150,43.8685,-79.2824
5,MxuzDJGqozcBFjAuKsgOQA,Cs8BaiKkyNU6mzxq9nTsmg,Baby,Congee Queen,4,150,43.8685,-79.2824
5,VC87xGy02KOD_2C3ulj1ag,Cs8BaiKkyNU6mzxq9nTsmg,Boki,Congee Queen,4,150,43.8685,-79.2824
5,qr06IGEdVEIQmyv-NZe-og,Cs8BaiKkyNU6mzxq9nTsmg,Samantha,Congee Queen,4,150,43.8685,-79.2824
4,z01bY3_w1GieMWOvQHznRA,Cs8BaiKkyNU6mzxq9nTsmg,Tammy,Congee Queen,4,150,43.8685,-79.2824
5,hdCbb8fTbebPZl2TQC4HtA,Cs8BaiKkyNU6mzxq9nTsmg,Jerome,Congee Queen,4,150,43.8685,-79.2824
4,iDBDdG29pE0963TYM0q-qg,Cs8BaiKkyNU6mzxq9nTsmg,Matt,Congee Queen,4,150,43.8685,-79.2824
5,9Xc7vla9JStodqfaYdJTow,Cs8BaiKkyNU6mzxq9nTsmg,Jackie,Congee Queen,4,150,43.8685,-79.2824
4,pz7g3v9zghpsb_1P7BCneA,Cs8BaiKkyNU6mzxq9nTsmg,Kimmy,Congee Queen,4,150,43.8685,-79.2824
5,I8Rowl-isQSZISOLVOhL2Q,Cs8BaiKkyNU6mzxq9nTsmg,Char,Congee Queen,4,150,43.8685,-79.2824
5,OKkwGhO3aaI7A3UvF_HOvg,Cs8BaiKkyNU6mzxq9nTsmg,Andy,Congee Queen,4,150,43.8685,-79.2824
4,ZpUI9ze0YlA6nMSHwx3ZYQ,Cs8BaiKkyNU6mzxq9nTsmg,Derek,Congee Queen,4,150,43.8685,-79.2824
5,htmygo8u4Ae4kKiLaIF5Sg,Cs8BaiKkyNU6mzxq9nTsmg,Conan,Congee Queen,4,150,43.8685,-79.2824
5,p0nWdW9WjRiSR9ye9HoNmg,Cs8BaiKkyNU6mzxq9nTsmg,Kevin,Congee Queen,4,150,43.8685,-79.2824
4,HAM8B6kiAmhTFXzsE_HfSQ,Cs8BaiKkyNU6mzxq9nTsmg,Brandon,Congee Queen,4,150,43.8685,-79.2824
4,xnLliq9Majlk9i0Orf7Iig,Cs8BaiKkyNU6mzxq9nTsmg,Aaron,Congee Queen,4,150,43.8685,-79.2824
4,Q8xzaz3-OXAxkhtjpFD8jw,Cs8BaiKkyNU6mzxq9nTsmg,Judy,Congee Queen,4,150,43.8685,-79.2824
5,5DCrTNKPpGBOJORIRu7SYQ,Cs8BaiKkyNU6mzxq9nTsmg,Harley,Congee Queen,4,150,43.8685,-79.2824
5,HX94OwMblWDnvjoXyHkPDg,Cs8BaiKkyNU6mzxq9nTsmg,Avi,Congee Queen,4,150,43.8685,-79.2824
4,0_RQdCuZGHAtBIZ5ST8TGw,Cs8BaiKkyNU6mzxq9nTsmg,Zico,Congee Queen,4,150,43.8685,-79.2824
5,GGxHEvlZ7sr6S4sOeFqrow,Cs8BaiKkyNU6mzxq9nTsmg,Richard,Congee Queen,4,150,43.8685,-79.2824
4,uEEcEP_48tYFq7PabMBP5g,Cs8BaiKkyNU6mzxq9nTsmg,K,Congee Queen,4,150,43.8685,-79.2824
4,L_nj_ImhaBvWAVMGFolJlA,Cs8BaiKkyNU6mzxq9nTsmg,Lisa,Congee Queen,4,150,43.8685,-79.2824
4,N0qq4upibIRvLzE2SzVPtQ,Cs8BaiKkyNU6mzxq9nTsmg,Jennifer,Congee Queen,4,150,43.8685,-79.2824
4,x6_9RC7Mc0SsFUcWxEoN_Q,Cs8BaiKkyNU6mzxq9nTsmg,May,Congee Queen,4,150,43.8685,-79.2824
4,4Fpp4RYUu03xLexfp_B5UA,Cs8BaiKkyNU6mzxq9nTsmg,Jack,Congee Queen,4,150,43.8685,-79.2824
4,MfRejWq9HG6aYt6StVP1yw,Cs8BaiKkyNU6mzxq9nTsmg,Susy,Congee Queen,4,150,43.8685,-79.2824
4,fwzVpTvwrCBrIP4H48_WZQ,Cs8BaiKkyNU6mzxq9nTsmg,Simin,Congee Queen,4,150,43.8685,-79.2824
5,Pzw5rZdwhYfF2uIrPYZk8g,Cs8BaiKkyNU6mzxq9nTsmg,Jessica,Congee Queen,4,150,43.8685,-79.2824
4,8-KBKMJVO-j5YqpHb08j9w,Cs8BaiKkyNU6mzxq9nTsmg,Daniel,Congee Queen,4,150,43.8685,-79.2824
5,xRnNWMDmd1J4mtJa3ro3GQ,Cs8BaiKkyNU6mzxq9nTsmg,Ed,Congee Queen,4,150,43.8685,-79.2824
4,ryI5QW93_-CfCEUX1jpW-g,Cs8BaiKkyNU6mzxq9nTsmg,Maggie,Congee Queen,4,150,43.8685,-79.2824
5,HLhwOT-A_102SjO8_6kNWQ,Cs8BaiKkyNU6mzxq9nTsmg,Elaine,Congee Queen,4,150,43.8685,-79.2824
4,4PQhC-zTQ4ACEN0-r39JuQ,Cs8BaiKkyNU6mzxq9nTsmg,Johnny,Congee Queen,4,150,43.8685,-79.2824
5,zEy1eRS3cNN9xPdwtgKUbQ,Cs8BaiKkyNU6mzxq9nTsmg,David,Congee Queen,4,150,43.8685,-79.2824
4,-_2h2cJlBOWAYrfplMU-Cg,Cs8BaiKkyNU6mzxq9nTsmg,Billy,Congee Queen,4,150,43.8685,-79.2824
4,0i1hYJwqNuH_jGC_8LUWbA,Cs8BaiKkyNU6mzxq9nTsmg,Craftlover,Congee Queen,4,150,43.8685,-79.2824
5,L1px4LQVX-zO8qw0grD1Ug,Cs8BaiKkyNU6mzxq9nTsmg,Dawne,Congee Queen,4,150,43.8685,-79.2824
5,ZgSVnI6IHdNriKT2fgduhg,Cs8BaiKkyNU6mzxq9nTsmg,Elizabeth,Congee Queen,4,150,43.8685,-79.2824
4,AkYXzrbH5EgOZKUY-3fNDg,Cs8BaiKkyNU6mzxq9nTsmg,Laleh,Congee Queen,4,150,43.8685,-79.2824
4,bEgxZDFsCdsJjqHdX1wxwg,Cs8BaiKkyNU6mzxq9nTsmg,Cynthia,Congee Queen,4,150,43.8685,-79.2824
4,2Rw4bXIrKd94be-BXMzoyw,Cs8BaiKkyNU6mzxq9nTsmg,Jo Jo,Congee Queen,4,150,43.8685,-79.2824
4,MILlyYbm3aNhM14X2lnL1g,Cs8BaiKkyNU6mzxq9nTsmg,Racquel,Congee Queen,4,150,43.8685,-79.2824
4,jlu4CztcSxrKx56ba1a5AQ,Cs8BaiKkyNU6mzxq9nTsmg,Kristy,Congee Queen,4,150,43.8685,-79.2824
5,Z09rco1enQXNCd9H0u7kvg,Cs8BaiKkyNU6mzxq9nTsmg,Sheena,Congee Queen,4,150,43.8685,-79.2824
4,qt1b6zXExL-uoJGRRouQYw,Cs8BaiKkyNU6mzxq9nTsmg,Tanya,Congee Queen,4,150,43.8685,-79.2824
4,_TDb00KQHRj_WqBu8r_n3g,Cs8BaiKkyNU6mzxq9nTsmg,Sunny,Congee Queen,4,150,43.8685,-79.2824
4,K9e97tYiWz7RHInMSu8kjA,Cs8BaiKkyNU6mzxq9nTsmg,Dorothy,Congee Queen,4,150,43.8685,-79.2824
4,tJXZr0IOwpg2xBpRRZwmRA,Cs8BaiKkyNU6mzxq9nTsmg,Richie,Congee Queen,4,150,43.8685,-79.2824
5,IEFmINt1e1DPzxVYQxv-xA,Cs8BaiKkyNU6mzxq9nTsmg,Mimi,Congee Queen,4,150,43.8685,-79.2824
4,6btMczuTVuoJnmarbkWP_A,Cs8BaiKkyNU6mzxq9nTsmg,Lo,Congee Queen,4,150,43.8685,-79.2824
5,H_OpEiV8YfFP307VLh2_8w,Cs8BaiKkyNU6mzxq9nTsmg,Chi-Lin,Congee Queen,4,150,43.8685,-79.2824
4,msIAvV5K_4TJqnbFup4HvQ,Cs8BaiKkyNU6mzxq9nTsmg,Evelyn,Congee Queen,4,150,43.8685,-79.2824
4,NtD-rHQYR0Ke2uMGArABoA,Cs8BaiKkyNU6mzxq9nTsmg,Teresa,Congee Queen,4,150,43.8685,-79.2824
5,zPjkAWtejtSihZBQRzgsnw,Cs8BaiKkyNU6mzxq9nTsmg,Leslyn,Congee Queen,4,150,43.8685,-79.2824
4,30HUbpr4CW1YxToopDR4ZA,Cs8BaiKkyNU6mzxq9nTsmg,Ryan,Congee Queen,4,150,43.8685,-79.2824
5,OG_O2reIobkQFyEUCvbO_w,Cs8BaiKkyNU6mzxq9nTsmg,Chris,Congee Queen,4,150,43.8685,-79.2824
4,LqET_dyoBSnjdfx8cmzPzQ,Cs8BaiKkyNU6mzxq9nTsmg,Arnel,Congee Queen,4,150,43.8685,-79.2824
5,TVNpCAjYP-uidujnkaNESw,Cs8BaiKkyNU6mzxq9nTsmg,Siddarth,Congee Queen,4,150,43.8685,-79.2824
5,Sd43WEKs9FNnbqpkzl65dw,Cs8BaiKkyNU6mzxq9nTsmg,Justin,Congee Queen,4,150,43.8685,-79.2824
4,Ao-6FYE29-I8WwPg67806A,Cs8BaiKkyNU6mzxq9nTsmg,Chris,Congee Queen,4,150,43.8685,-79.2824
5,HEFpKowff_EqcFgbKii-hg,Cs8BaiKkyNU6mzxq9nTsmg,Pat,Congee Queen,4,150,43.8685,-79.2824
4,XZxLsPuQKziCnuF9PIF9vQ,Cs8BaiKkyNU6mzxq9nTsmg,Pam,Congee Queen,4,150,43.8685,-79.2824
4,I3u99dt8amMh_oSj-53K-Q,Cs8BaiKkyNU6mzxq9nTsmg,Poh,Congee Queen,4,150,43.8685,-79.2824
4,smVFdkoAc-e49KrG_2Qxxg,Cs8BaiKkyNU6mzxq9nTsmg,Frankie,Congee Queen,4,150,43.8685,-79.2824
4,9skLwb3MaL7AJbDB6kHFiQ,Cs8BaiKkyNU6mzxq9nTsmg,Derwei,Congee Queen,4,150,43.8685,-79.2824
4,hVSEgVPv5y6ELYfQhIe6NA,Cs8BaiKkyNU6mzxq9nTsmg,Emily,Congee Queen,4,150,43.8685,-79.2824
4,HkKyQY5bh57z7vhmFAZj5w,cKG42eNhcACwgXcqAyhjRg,Amanda,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,qGX-0dkV1qcMflWtcDpgQQ,cKG42eNhcACwgXcqAyhjRg,Souk,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
5,W3h93X5HDxCj0Bsexcjqew,cKG42eNhcACwgXcqAyhjRg,Malisa,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
5,2LXXWWR0CTVmacUAEzIQFQ,cKG42eNhcACwgXcqAyhjRg,Nam,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,VQJcBdc6xwsC3Vfz3xvHeg,cKG42eNhcACwgXcqAyhjRg,Naomi,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
5,c34noix3eLePTD98yWijog,cKG42eNhcACwgXcqAyhjRg,Kenneth,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,kSJw66lRiPg4h-Nz7QhiLQ,cKG42eNhcACwgXcqAyhjRg,Sack,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,hFvLG_m26hYMx1UGQSpaEg,cKG42eNhcACwgXcqAyhjRg,Joeana,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
5,9qDA6kGLxuZ0bOSYWet4uA,cKG42eNhcACwgXcqAyhjRg,Megan,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,Wu0yySWcHQ5tZ_59HNiamg,cKG42eNhcACwgXcqAyhjRg,WaYnE,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
5,sTIU7KxXXSWUqPXQL73m5w,cKG42eNhcACwgXcqAyhjRg,Teresa,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,keLUgL_4y60BkppiAsIk8Q,cKG42eNhcACwgXcqAyhjRg,Hazel,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,CxDOIDnH8gp9KXzpBHJYXw,cKG42eNhcACwgXcqAyhjRg,Jennifer,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,24bf9SPxXDLxiiEssqbdKg,cKG42eNhcACwgXcqAyhjRg,sis,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,JT9Ux1QWW2x1tDyFNaSp1A,cKG42eNhcACwgXcqAyhjRg,YC,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
5,qSBk3OWOVdPLHHtnlrYPCA,cKG42eNhcACwgXcqAyhjRg,Don,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,ReA6Qjr3D9TSM25V4pgzAg,cKG42eNhcACwgXcqAyhjRg,Marcel,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
5,Ev22s6cwrXEphxbH0DYAMQ,cKG42eNhcACwgXcqAyhjRg,Bobby,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,g3nd8h479NeEjMYv3vYSYA,cKG42eNhcACwgXcqAyhjRg,Ping,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,taiz3s7T-koQsBOFnlu3iQ,cKG42eNhcACwgXcqAyhjRg,Jennie,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,0Zswwlz4NzUJoG-skyWzIw,cKG42eNhcACwgXcqAyhjRg,Tania,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,imWAzO9XKd0yLhVzCRrCTw,cKG42eNhcACwgXcqAyhjRg,Alfred,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,YvzoOqfBProz9SveFwJYOw,cKG42eNhcACwgXcqAyhjRg,Wei,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,Ao-6FYE29-I8WwPg67806A,cKG42eNhcACwgXcqAyhjRg,Chris,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
5,BlKZTEOd8wxZG3rgUK0z_g,cKG42eNhcACwgXcqAyhjRg,Leo,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,2e5V6M4GNufEnbGJpVdCjw,cKG42eNhcACwgXcqAyhjRg,Chris,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,zX7hvqAKAD_sCbg7TaIIIw,cKG42eNhcACwgXcqAyhjRg,Calvin,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
5,ocZ3rKG_3kQ5q3_N0NJSvg,cKG42eNhcACwgXcqAyhjRg,Alvin,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,UgWvxLS9xFvOxLILqxez2Q,cKG42eNhcACwgXcqAyhjRg,Johnny,Wiang Kuk Thai Food,4,38,43.8494,-79.3522
4,NM-0MQshNpoj2bhiAjBStg,6ThiBVRWO3alyc7WJ9TMmw,Solil,Tutto Panini & Pasta,4,5,43.892,-79.2642
4,GUsHNAwvZ8bGjdyBloIXXQ,6ThiBVRWO3alyc7WJ9TMmw,Chelsea,Tutto Panini & Pasta,4,5,43.892,-79.2642
5,HZZu7c18GTK9byBWCwu3qg,6ThiBVRWO3alyc7WJ9TMmw,Haise,Tutto Panini & Pasta,4,5,43.892,-79.2642
4,wNeZWrqDhSGnmTtz07zImQ,-Lgj3gdQZiVngAEc1yALzw,Vivian,NextDoor,4,67,43.8654,-79.3102
5,K66qeN-TMnOHe1ReLkwjcQ,-Lgj3gdQZiVngAEc1yALzw,Amy,NextDoor,4,67,43.8654,-79.3102
4,gnT-tmrXE3BupwTODOREvQ,-Lgj3gdQZiVngAEc1yALzw,Lester,NextDoor,4,67,43.8654,-79.3102
4,syCxRdiP-0XJenWpJ8L02g,-Lgj3gdQZiVngAEc1yALzw,Cindy,NextDoor,4,67,43.8654,-79.3102
4,GUsHNAwvZ8bGjdyBloIXXQ,-Lgj3gdQZiVngAEc1yALzw,Chelsea,NextDoor,4,67,43.8654,-79.3102
4,jwctwzboGhQmtC50Juxa9A,-Lgj3gdQZiVngAEc1yALzw,Karen,NextDoor,4,67,43.8654,-79.3102
4,0cUzu82KJiE5_xZA0Iu3ZQ,-Lgj3gdQZiVngAEc1yALzw,Tracy,NextDoor,4,67,43.8654,-79.3102
5,yit8tMAF03xMkOaSElHBUg,-Lgj3gdQZiVngAEc1yALzw,Amul,NextDoor,4,67,43.8654,-79.3102
5,8Dvr-U6jCZTVGD52LwC2qA,-Lgj3gdQZiVngAEc1yALzw,Amy,NextDoor,4,67,43.8654,-79.3102
5,x6_9RC7Mc0SsFUcWxEoN_Q,-Lgj3gdQZiVngAEc1yALzw,May,NextDoor,4,67,43.8654,-79.3102
4,UAB1Zyg6Q0oEpXeYRf5K_g,-Lgj3gdQZiVngAEc1yALzw,Dee,NextDoor,4,67,43.8654,-79.3102
4,xp4dDQt-SH4MoiELGCQQqA,-Lgj3gdQZiVngAEc1yALzw,Carman,NextDoor,4,67,43.8654,-79.3102
4,Z09rco1enQXNCd9H0u7kvg,-Lgj3gdQZiVngAEc1yALzw,Sheena,NextDoor,4,67,43.8654,-79.3102
4,jI43jHCXx1R-gg_vYcQWww,-Lgj3gdQZiVngAEc1yALzw,Jennifer,NextDoor,4,67,43.8654,-79.3102
5,HuUkJp9hgOieRp3OaknZ2Q,-Lgj3gdQZiVngAEc1yALzw,Suzie,NextDoor,4,67,43.8654,-79.3102
5,yQq7jlLcCQi53CJ8FRSn3g,-Lgj3gdQZiVngAEc1yALzw,Dale,NextDoor,4,67,43.8654,-79.3102
4,QPJJohtGqkMkaN0Gt3TRIg,-Lgj3gdQZiVngAEc1yALzw,Cherrie,NextDoor,4,67,43.8654,-79.3102
4,v_fdkOU4kpBAkyUoVst6Qw,-Lgj3gdQZiVngAEc1yALzw,Ed,NextDoor,4,67,43.8654,-79.3102
4,S6qKZm4YPp2epYmM3XLIVQ,-Lgj3gdQZiVngAEc1yALzw,Patrick,NextDoor,4,67,43.8654,-79.3102
4,5cfmd6WcYb7YhRJLjmOYbQ,-Lgj3gdQZiVngAEc1yALzw,Sandra,NextDoor,4,67,43.8654,-79.3102
5,7PgtezzFIZD1cibVXkCa3Q,-Lgj3gdQZiVngAEc1yALzw,Jennfer,NextDoor,4,67,43.8654,-79.3102
4,LgJb17Bz9DbcbVpjlcqN2Q,-Lgj3gdQZiVngAEc1yALzw,Lorraine,NextDoor,4,67,43.8654,-79.3102
5,INb0Ww_RLGS48Mni_4KvlQ,-Lgj3gdQZiVngAEc1yALzw,Delros,NextDoor,4,67,43.8654,-79.3102
4,7cHcDwzMSJMRaI_pgFNeZQ,-Lgj3gdQZiVngAEc1yALzw,Michelle,NextDoor,4,67,43.8654,-79.3102
4,2Rw4bXIrKd94be-BXMzoyw,-Lgj3gdQZiVngAEc1yALzw,Jo Jo,NextDoor,4,67,43.8654,-79.3102
4,JqY7eDmwwtjSYJaUqv0Izg,-Lgj3gdQZiVngAEc1yALzw,Selina,NextDoor,4,67,43.8654,-79.3102
4,iAas4VB3ILGNng0_WHDjwA,-Lgj3gdQZiVngAEc1yALzw,Cee,NextDoor,4,67,43.8654,-79.3102
4,26WgdHfEjWj4BrN-cUNhVw,-Lgj3gdQZiVngAEc1yALzw,Debbie,NextDoor,4,67,43.8654,-79.3102
5,ohL1RSq-Fa76nIYIX4849w,-Lgj3gdQZiVngAEc1yALzw,Ryan,NextDoor,4,67,43.8654,-79.3102
5,kPp9lCtd0zic6pvPRZgHXQ,-Lgj3gdQZiVngAEc1yALzw,Angel,NextDoor,4,67,43.8654,-79.3102
4,Ao-6FYE29-I8WwPg67806A,-Lgj3gdQZiVngAEc1yALzw,Chris,NextDoor,4,67,43.8654,-79.3102
4,W7d_FtVteE162r4BrrKeTA,-Lgj3gdQZiVngAEc1yALzw,Sharon,NextDoor,4,67,43.8654,-79.3102
4,r7zrSpB3VxJ_9BU2OZFf8A,-Lgj3gdQZiVngAEc1yALzw,Suzi,NextDoor,4,67,43.8654,-79.3102
